transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,channel
TXN_000316,CUST_0391,PROD_ART_040,2024-10-22,1,48.61,48.61,In-store
TXN_000317,CUST_0568,PROD_EXH_015,2024-03-27,1,15.09,15.09,Online
TXN_000318,CUST_0261,PROD_EXH_045,2024-08-06,1,16.79,16.79,Online
TXN_000319,CUST_0272,PROD_MER_044,2024-04-23,1,21.4,21.4,Online
TXN_000320,CUST_0345,PROD_EXH_046,2024-03-23,2,41.15,82.3,Online
TXN_000321,CUST_0094,PROD_MER_044,2024-04-06,1,21.4,21.4,In-store
TXN_000322,CUST_0388,PROD_EXH_036,2024-09-27,1,19.96,19.96,Online
TXN_000323,CUST_0539,PROD_EXH_027,2024-03-04,1,21.56,21.56,In-store
TXN_000324,CUST_0728,PROD_MER_016,2024-06-19,1,18.56,18.56,In-store
TXN_000325,CUST_0523,PROD_ART_019,2024-03-21,2,75.49,150.98,In-store
TXN_000326,CUST_0643,PROD_ART_009,2024-10-20,1,37.8,37.8,In-store
TXN_000327,CUST_0781,PROD_LIM_030,2024-06-30,2,167.82,335.64,In-store
TXN_000328,CUST_0114,PROD_EXH_042,2024-03-25,1,39.64,39.64,In-store
TXN_000329,CUST_0222,PROD_ART_012,2024-03-30,1,61.89,61.89,In-store
TXN_000330,CUST_0188,PROD_EXH_034,2024-06-15,1,36.07,36.07,Online
TXN_000331,CUST_0225,PROD_MER_007,2024-10-15,2,25.17,50.34,In-store
TXN_000332,CUST_0775,PROD_MER_016,2024-06-24,1,18.56,18.56,Online
TXN_000333,CUST_0510,PROD_EXH_026,2024-04-24,4,28.89,115.56,In-store
TXN_000334,CUST_0090,PROD_MER_034,2024-09-24,1,16.89,16.89,In-store
TXN_000335,CUST_0285,PROD_EXH_044,2024-05-14,1,16.53,16.53,Online
TXN_000336,CUST_0669,PROD_MER_046,2024-04-13,1,30.16,30.16,In-store
TXN_000337,CUST_0039,PROD_EXH_005,2024-03-25,2,33.94,67.88,In-store
TXN_000338,CUST_0046,PROD_EXH_036,2024-04-11,1,19.96,19.96,Online
TXN_000339,CUST_0315,PROD_MER_024,2024-04-30,1,25.52,25.52,In-store
TXN_000340,CUST_0445,PROD_EXH_015,2024-01-09,3,15.09,45.27,In-store
TXN_000341,CUST_0633,PROD_ART_028,2024-03-25,1,54.74,54.74,In-store
TXN_000342,CUST_0178,PROD_LIM_008,2024-05-08,1,548.17,548.17,Online
TXN_000343,CUST_0690,PROD_LIM_032,2024-07-21,1,258.46,258.46,Online
TXN_000344,CUST_0169,PROD_EXH_015,2024-08-03,1,15.09,15.09,In-store
TXN_000345,CUST_0008,PROD_EXH_008,2024-11-16,2,18.95,37.9,Online
TXN_000346,CUST_0673,PROD_EXH_032,2024-04-07,1,30.22,30.22,In-store
TXN_000347,CUST_0584,PROD_EXH_028,2024-03-16,1,42.95,42.95,In-store
TXN_000348,CUST_0500,PROD_EXH_001,2024-03-15,2,28.04,56.08,In-store
TXN_000349,CUST_0076,PROD_EXH_003,2024-04-17,3,41.78,125.34,In-store
TXN_000350,CUST_0682,PROD_ART_019,2024-04-30,1,75.49,75.49,In-store
TXN_000351,CUST_0713,PROD_MER_025,2024-04-17,1,28.27,28.27,In-store
TXN_000352,CUST_0546,PROD_ART_030,2024-11-10,1,25.68,25.68,Online
TXN_000353,CUST_0298,PROD_EXH_039,2024-10-15,1,36.42,36.42,In-store
TXN_000354,CUST_0476,PROD_EXH_028,2024-08-25,2,42.95,85.9,In-store
TXN_000355,CUST_0435,PROD_MER_017,2024-02-12,1,34.16,34.16,In-store
TXN_000356,CUST_0078,PROD_MER_038,2024-12-25,1,31.59,31.59,Online
TXN_000357,CUST_0670,PROD_MER_035,2024-01-05,1,10.86,10.86,Online
TXN_000358,CUST_0275,PROD_EXH_033,2024-10-17,1,15.89,15.89,In-store
TXN_000359,CUST_0648,PROD_ART_042,2024-05-30,2,56.53,113.06,In-store
TXN_000360,CUST_0350,PROD_EXH_040,2024-03-25,1,35.24,35.24,In-store
TXN_000361,CUST_0562,PROD_LIM_043,2024-01-27,1,792.22,792.22,Online
TXN_000362,CUST_0521,PROD_MER_044,2024-09-06,1,21.4,21.4,Online
TXN_000363,CUST_0174,PROD_EXH_014,2024-05-12,1,17.13,17.13,In-store
TXN_000364,CUST_0099,PROD_EXH_010,2024-11-20,2,44.12,88.24,In-store
TXN_000365,CUST_0143,PROD_EXH_025,2024-10-10,2,16.1,32.2,In-store
TXN_000366,CUST_0188,PROD_EXH_033,2024-03-31,1,15.89,15.89,Online
TXN_000367,CUST_0506,PROD_MER_001,2024-12-16,1,13.68,13.68,In-store
TXN_000368,CUST_0739,PROD_EXH_013,2024-09-18,1,23.07,23.07,In-store
TXN_000369,CUST_0007,PROD_MER_010,2024-05-11,2,21.95,43.9,Online
TXN_000370,CUST_0367,PROD_ART_007,2024-07-25,1,41.72,41.72,Online
TXN_000371,CUST_0602,PROD_ART_002,2024-05-11,1,71.04,71.04,Online
TXN_000372,CUST_0127,PROD_EXH_031,2024-09-21,1,30.95,30.95,Online
TXN_000373,CUST_0725,PROD_EXH_009,2024-01-21,1,26.54,26.54,Online
TXN_000374,CUST_0120,PROD_ART_008,2024-12-04,1,66.76,66.76,In-store
TXN_000375,CUST_0599,PROD_MER_048,2024-10-20,1,11.49,11.49,In-store
TXN_000376,CUST_0062,PROD_ART_034,2024-12-24,1,27.65,27.65,In-store
TXN_000377,CUST_0423,PROD_EXH_009,2024-08-16,2,26.54,53.08,Online
TXN_000378,CUST_0420,PROD_MER_048,2024-04-22,1,11.49,11.49,In-store
TXN_000379,CUST_0707,PROD_ART_029,2024-09-17,4,39.48,157.92,In-store
TXN_000380,CUST_0652,PROD_MER_028,2024-10-13,1,13.31,13.31,Online
TXN_000381,CUST_0437,PROD_ART_030,2024-02-23,1,25.68,25.68,In-store
TXN_000382,CUST_0014,PROD_EXH_029,2024-10-19,2,39.5,79.0,Online
TXN_000383,CUST_0343,PROD_ART_048,2024-07-04,1,77.57,77.57,Online
TXN_000384,CUST_0530,PROD_ART_007,2024-09-08,1,41.72,41.72,In-store
TXN_000385,CUST_0588,PROD_MER_015,2024-07-08,1,14.43,14.43,Online
TXN_000386,CUST_0618,PROD_ART_019,2024-10-01,2,75.49,150.98,In-store
TXN_000387,CUST_0092,PROD_MER_035,2024-04-04,1,10.86,10.86,In-store
TXN_000388,CUST_0762,PROD_MER_007,2024-10-15,1,25.17,25.17,In-store
TXN_000389,CUST_0347,PROD_ART_028,2024-09-18,4,54.74,218.96,In-store
TXN_000390,CUST_0330,PROD_LIM_041,2024-10-17,1,700.64,700.64,In-store
TXN_000391,CUST_0440,PROD_EXH_014,2024-10-10,2,17.13,34.26,Online
TXN_000392,CUST_0477,PROD_LIM_048,2024-07-20,1,175.35,175.35,In-store
TXN_000393,CUST_0561,PROD_MER_047,2024-06-26,1,15.01,15.01,Online
TXN_000394,CUST_0018,PROD_MER_049,2024-12-27,1,20.98,20.98,Online
TXN_000395,CUST_0298,PROD_EXH_039,2024-04-29,1,36.42,36.42,In-store
TXN_000396,CUST_0217,PROD_EXH_034,2024-04-24,1,36.07,36.07,Online
TXN_000397,CUST_0785,PROD_LIM_039,2024-03-21,1,664.62,664.62,Online
TXN_000398,CUST_0242,PROD_MER_048,2024-05-27,1,11.49,11.49,In-store
TXN_000399,CUST_0524,PROD_LIM_013,2024-03-28,1,683.01,683.01,Online
TXN_000400,CUST_0763,PROD_EXH_028,2024-04-08,1,42.95,42.95,In-store
TXN_000401,CUST_0335,PROD_ART_041,2024-04-10,1,79.75,79.75,In-store
TXN_000402,CUST_0026,PROD_MER_005,2024-12-06,1,34.87,34.87,Online
TXN_000403,CUST_0298,PROD_MER_009,2024-03-31,2,23.54,47.08,In-store
TXN_000404,CUST_0091,PROD_LIM_034,2024-02-27,2,728.56,1457.12,In-store
TXN_000405,CUST_0396,PROD_MER_014,2024-11-20,1,30.67,30.67,Online
TXN_000406,CUST_0384,PROD_ART_045,2024-09-03,1,31.32,31.32,Online
TXN_000407,CUST_0400,PROD_ART_028,2024-06-25,1,54.74,54.74,In-store
TXN_000408,CUST_0513,PROD_EXH_004,2024-10-27,1,20.12,20.12,Online
TXN_000409,CUST_0116,PROD_ART_046,2024-02-06,1,75.03,75.03,In-store
TXN_000410,CUST_0138,PROD_MER_001,2024-10-07,1,13.68,13.68,Online
TXN_000411,CUST_0755,PROD_EXH_002,2024-04-12,1,19.13,19.13,Online
TXN_000412,CUST_0059,PROD_EXH_028,2024-02-15,1,42.95,42.95,Online
TXN_000413,CUST_0605,PROD_EXH_035,2024-09-17,1,28.52,28.52,In-store
TXN_000414,CUST_0496,PROD_MER_031,2024-04-28,1,31.75,31.75,In-store
TXN_000415,CUST_0498,PROD_MER_044,2024-05-07,1,21.4,21.4,In-store
TXN_000416,CUST_0655,PROD_EXH_029,2024-06-14,2,39.5,79.0,In-store
TXN_000417,CUST_0070,PROD_MER_044,2024-05-31,2,21.4,42.8,In-store
TXN_000418,CUST_0641,PROD_MER_004,2024-04-30,2,32.21,64.42,In-store
TXN_000419,CUST_0220,PROD_ART_048,2024-09-02,1,77.57,77.57,In-store
TXN_000420,CUST_0522,PROD_EXH_048,2024-06-15,1,39.01,39.01,In-store
TXN_000421,CUST_0456,PROD_MER_008,2024-02-24,1,19.64,19.64,In-store
TXN_000422,CUST_0108,PROD_EXH_012,2024-09-05,1,37.31,37.31,In-store
TXN_000423,CUST_0181,PROD_MER_037,2024-09-28,1,22.82,22.82,In-store
TXN_000424,CUST_0777,PROD_MER_038,2024-05-06,1,31.59,31.59,In-store
TXN_000425,CUST_0779,PROD_ART_007,2024-09-15,2,41.72,83.44,In-store
TXN_000426,CUST_0416,PROD_EXH_043,2024-11-08,1,40.89,40.89,In-store
TXN_000427,CUST_0756,PROD_MER_008,2024-06-05,1,19.64,19.64,In-store
TXN_000428,CUST_0313,PROD_ART_007,2024-05-02,2,41.72,83.44,In-store
TXN_000429,CUST_0179,PROD_ART_047,2024-10-17,2,72.77,145.54,In-store
TXN_000430,CUST_0713,PROD_MER_024,2024-05-12,1,25.52,25.52,Online
TXN_000431,CUST_0505,PROD_MER_029,2024-04-10,1,32.74,32.74,Online
TXN_000432,CUST_0780,PROD_ART_023,2024-05-01,1,71.17,71.17,Online
TXN_000433,CUST_0187,PROD_EXH_017,2024-11-08,2,42.22,84.44,In-store
TXN_000434,CUST_0662,PROD_MER_021,2024-11-23,1,15.18,15.18,In-store
TXN_000435,CUST_0305,PROD_MER_018,2024-02-27,1,18.68,18.68,Online
TXN_000436,CUST_0409,PROD_MER_007,2024-03-13,1,25.17,25.17,In-store
TXN_000437,CUST_0591,PROD_ART_032,2024-09-27,2,29.08,58.16,Online
TXN_000438,CUST_0448,PROD_EXH_034,2024-07-23,1,36.07,36.07,Online
TXN_000439,CUST_0133,PROD_EXH_028,2024-09-16,1,42.95,42.95,In-store
TXN_000440,CUST_0365,PROD_MER_030,2024-10-16,1,18.84,18.84,In-store
TXN_000441,CUST_0739,PROD_MER_032,2024-10-19,1,28.65,28.65,In-store
TXN_000442,CUST_0129,PROD_ART_049,2024-10-15,1,53.46,53.46,Online
TXN_000443,CUST_0765,PROD_EXH_013,2024-03-25,3,23.07,69.21,Online
TXN_000444,CUST_0659,PROD_LIM_004,2024-03-16,1,584.57,584.57,In-store
TXN_000445,CUST_0685,PROD_ART_016,2024-10-19,4,78.72,314.88,Online
TXN_000446,CUST_0632,PROD_ART_037,2024-12-10,1,74.08,74.08,Online
TXN_000447,CUST_0513,PROD_MER_043,2024-07-22,2,31.64,63.28,Online
TXN_000448,CUST_0427,PROD_ART_029,2024-09-27,4,39.48,157.92,In-store
TXN_000449,CUST_0758,PROD_EXH_018,2024-08-09,1,23.3,23.3,Online
TXN_000450,CUST_0664,PROD_LIM_028,2024-05-13,1,430.14,430.14,In-store
TXN_000451,CUST_0529,PROD_EXH_047,2024-12-10,4,18.43,73.72,Online
TXN_000452,CUST_0485,PROD_MER_027,2024-05-04,1,27.77,27.77,In-store
TXN_000453,CUST_0225,PROD_MER_041,2024-11-09,1,21.03,21.03,In-store
TXN_000454,CUST_0695,PROD_MER_031,2024-04-14,1,31.75,31.75,In-store
TXN_000455,CUST_0115,PROD_EXH_031,2024-04-24,1,30.95,30.95,In-store
TXN_000456,CUST_0779,PROD_MER_020,2024-10-15,2,25.66,51.32,In-store
TXN_000457,CUST_0740,PROD_ART_002,2024-09-03,1,71.04,71.04,In-store
TXN_000458,CUST_0573,PROD_EXH_033,2024-04-09,1,15.89,15.89,In-store
TXN_000459,CUST_0525,PROD_MER_012,2024-04-07,1,16.17,16.17,Online
TXN_000460,CUST_0697,PROD_EXH_048,2024-10-08,1,39.01,39.01,In-store
TXN_000461,CUST_0009,PROD_EXH_027,2024-04-08,1,21.56,21.56,In-store
TXN_000462,CUST_0769,PROD_MER_022,2024-12-02,1,28.36,28.36,In-store
TXN_000463,CUST_0656,PROD_EXH_032,2024-12-04,3,30.22,90.66,In-store
TXN_000464,CUST_0223,PROD_EXH_043,2024-07-29,1,40.89,40.89,In-store
TXN_000465,CUST_0325,PROD_LIM_009,2024-10-25,1,261.7,261.7,In-store
TXN_000466,CUST_0075,PROD_ART_047,2024-10-08,1,72.77,72.77,In-store
TXN_000467,CUST_0360,PROD_ART_024,2024-07-28,2,77.95,155.9,Online
TXN_000468,CUST_0787,PROD_MER_046,2024-12-19,1,30.16,30.16,In-store
TXN_000469,CUST_0724,PROD_MER_050,2024-07-17,2,11.56,23.12,In-store
TXN_000470,CUST_0193,PROD_EXH_028,2024-04-25,1,42.95,42.95,In-store
TXN_000471,CUST_0571,PROD_MER_041,2024-10-16,1,21.03,21.03,Online
TXN_000472,CUST_0704,PROD_LIM_023,2024-12-30,1,329.0,329.0,In-store
TXN_000473,CUST_0056,PROD_ART_005,2024-01-02,1,36.85,36.85,Online
TXN_000474,CUST_0197,PROD_ART_004,2024-09-25,1,63.18,63.18,In-store
TXN_000475,CUST_0549,PROD_MER_039,2024-05-13,1,19.38,19.38,In-store
TXN_000476,CUST_0671,PROD_ART_042,2024-03-29,1,56.53,56.53,In-store
TXN_000477,CUST_0516,PROD_EXH_047,2024-10-21,1,18.43,18.43,In-store
TXN_000478,CUST_0073,PROD_MER_029,2024-04-04,1,32.74,32.74,In-store
TXN_000479,CUST_0365,PROD_EXH_011,2024-12-26,1,23.15,23.15,In-store
TXN_000480,CUST_0384,PROD_ART_032,2024-04-24,1,29.08,29.08,In-store
TXN_000481,CUST_0707,PROD_EXH_045,2024-02-28,4,16.79,67.16,In-store
TXN_000482,CUST_0766,PROD_ART_018,2024-05-22,1,48.18,48.18,Online
TXN_000483,CUST_0003,PROD_EXH_036,2024-02-10,1,19.96,19.96,In-store
TXN_000484,CUST_0140,PROD_LIM_016,2024-04-16,1,525.18,525.18,In-store
TXN_000485,CUST_0344,PROD_MER_031,2024-04-23,1,31.75,31.75,Online
TXN_000486,CUST_0700,PROD_ART_029,2024-10-31,2,39.48,78.96,In-store
TXN_000487,CUST_0643,PROD_EXH_010,2024-07-05,1,44.12,44.12,Online
TXN_000488,CUST_0305,PROD_EXH_010,2024-08-09,1,44.12,44.12,Online
TXN_000489,CUST_0188,PROD_EXH_007,2024-09-08,1,22.12,22.12,In-store
TXN_000490,CUST_0451,PROD_MER_009,2024-03-30,1,23.54,23.54,In-store
TXN_000491,CUST_0141,PROD_EXH_048,2024-11-13,1,39.01,39.01,In-store
TXN_000492,CUST_0194,PROD_ART_041,2024-04-14,1,79.75,79.75,In-store
TXN_000493,CUST_0009,PROD_EXH_050,2024-10-10,2,32.89,65.78,In-store
TXN_000494,CUST_0025,PROD_MER_010,2024-05-08,2,21.95,43.9,In-store
TXN_000495,CUST_0191,PROD_ART_030,2024-12-13,1,25.68,25.68,In-store
TXN_000496,CUST_0264,PROD_LIM_014,2024-09-30,2,424.32,848.64,In-store
TXN_000497,CUST_0288,PROD_LIM_034,2024-06-23,1,728.56,728.56,In-store
TXN_000498,CUST_0415,PROD_LIM_033,2024-06-12,2,569.73,1139.46,In-store
TXN_000499,CUST_0099,PROD_EXH_047,2024-07-16,3,18.43,55.29,In-store
TXN_000500,CUST_0112,PROD_EXH_033,2024-10-02,2,15.89,31.78,Online
TXN_000501,CUST_0451,PROD_MER_007,2024-05-05,1,25.17,25.17,Online
TXN_000502,CUST_0154,PROD_MER_019,2024-08-31,1,24.57,24.57,In-store
TXN_000503,CUST_0584,PROD_ART_017,2024-04-14,1,51.35,51.35,In-store
TXN_000504,CUST_0793,PROD_MER_029,2024-07-10,1,32.74,32.74,Online
TXN_000505,CUST_0418,PROD_EXH_017,2024-06-06,1,42.22,42.22,Online
TXN_000506,CUST_0270,PROD_MER_022,2024-10-12,1,28.36,28.36,Online
TXN_000507,CUST_0791,PROD_MER_016,2024-09-06,1,18.56,18.56,In-store
TXN_000508,CUST_0690,PROD_LIM_024,2024-12-07,1,710.13,710.13,In-store
TXN_000509,CUST_0130,PROD_ART_039,2024-09-07,1,68.7,68.7,In-store
TXN_000510,CUST_0721,PROD_EXH_021,2024-08-21,1,23.42,23.42,In-store
TXN_000511,CUST_0271,PROD_ART_018,2024-03-31,1,48.18,48.18,In-store
TXN_000512,CUST_0103,PROD_ART_020,2024-05-07,1,32.01,32.01,In-store
TXN_000513,CUST_0061,PROD_EXH_025,2024-09-03,1,16.1,16.1,In-store
TXN_000514,CUST_0428,PROD_EXH_016,2024-09-01,2,29.17,58.34,In-store
TXN_000515,CUST_0041,PROD_ART_036,2024-01-20,2,61.73,123.46,In-store
TXN_000516,CUST_0496,PROD_MER_010,2024-05-14,1,21.95,21.95,Online
TXN_000517,CUST_0392,PROD_EXH_042,2024-09-27,1,39.64,39.64,Online
TXN_000518,CUST_0129,PROD_LIM_008,2024-01-16,1,548.17,548.17,In-store
TXN_000519,CUST_0629,PROD_LIM_011,2024-03-28,1,494.49,494.49,Online
TXN_000520,CUST_0473,PROD_ART_035,2024-10-18,1,73.25,73.25,In-store
TXN_000521,CUST_0182,PROD_ART_036,2024-04-07,1,61.73,61.73,Online
TXN_000522,CUST_0193,PROD_MER_029,2024-07-30,1,32.74,32.74,In-store
TXN_000523,CUST_0796,PROD_MER_001,2024-04-21,2,13.68,27.36,In-store
TXN_000524,CUST_0459,PROD_ART_002,2024-01-17,2,71.04,142.08,In-store
TXN_000525,CUST_0197,PROD_LIM_027,2024-04-03,1,526.52,526.52,In-store
TXN_000526,CUST_0692,PROD_MER_019,2024-10-12,1,24.57,24.57,Online
TXN_000527,CUST_0471,PROD_EXH_006,2024-02-14,2,38.66,77.32,In-store
TXN_000528,CUST_0668,PROD_ART_012,2024-03-17,4,61.89,247.56,In-store
TXN_000529,CUST_0321,PROD_MER_029,2024-03-14,1,32.74,32.74,Online
TXN_000530,CUST_0665,PROD_LIM_036,2024-09-30,1,166.54,166.54,Online
TXN_000531,CUST_0358,PROD_LIM_036,2024-10-17,1,166.54,166.54,In-store
TXN_000532,CUST_0217,PROD_MER_045,2024-04-21,2,30.69,61.38,Online
TXN_000533,CUST_0256,PROD_MER_001,2024-05-11,1,13.68,13.68,In-store
TXN_000534,CUST_0212,PROD_EXH_038,2024-11-20,2,41.47,82.94,Online
TXN_000535,CUST_0372,PROD_EXH_020,2024-03-26,1,29.09,29.09,In-store
TXN_000536,CUST_0798,PROD_EXH_035,2024-05-02,2,28.52,57.04,Online
TXN_000537,CUST_0785,PROD_LIM_044,2024-07-08,2,218.42,436.84,Online
TXN_000538,CUST_0088,PROD_ART_009,2024-10-12,1,37.8,37.8,In-store
TXN_000539,CUST_0267,PROD_MER_036,2024-03-22,2,13.72,27.44,In-store
TXN_000540,CUST_0530,PROD_LIM_049,2024-12-12,1,419.2,419.2,In-store
TXN_000541,CUST_0158,PROD_EXH_009,2024-10-03,2,26.54,53.08,Online
TXN_000542,CUST_0081,PROD_EXH_010,2024-05-25,1,44.12,44.12,Online
TXN_000543,CUST_0185,PROD_MER_045,2024-09-05,1,30.69,30.69,Online
TXN_000544,CUST_0595,PROD_EXH_008,2024-11-18,1,18.95,18.95,Online
TXN_000545,CUST_0561,PROD_MER_010,2024-04-21,1,21.95,21.95,In-store
TXN_000546,CUST_0779,PROD_ART_001,2024-04-03,2,72.07,144.14,In-store
TXN_000547,CUST_0742,PROD_ART_046,2024-09-23,1,75.03,75.03,In-store
TXN_000548,CUST_0597,PROD_MER_002,2024-03-02,1,13.25,13.25,Online
TXN_000549,CUST_0274,PROD_EXH_029,2024-03-18,1,39.5,39.5,Online
TXN_000550,CUST_0047,PROD_ART_028,2024-09-20,3,54.74,164.22,In-store
TXN_000551,CUST_0196,PROD_ART_006,2024-04-01,1,36.7,36.7,Online
TXN_000552,CUST_0638,PROD_LIM_019,2024-08-20,2,453.3,906.6,In-store
TXN_000553,CUST_0522,PROD_EXH_018,2024-09-26,1,23.3,23.3,Online
TXN_000554,CUST_0647,PROD_MER_018,2024-10-18,1,18.68,18.68,In-store
TXN_000555,CUST_0311,PROD_EXH_047,2024-09-11,4,18.43,73.72,Online
TXN_000556,CUST_0437,PROD_EXH_027,2024-10-15,1,21.56,21.56,Online
TXN_000557,CUST_0226,PROD_ART_014,2024-02-24,1,50.32,50.32,Online
TXN_000558,CUST_0410,PROD_ART_007,2024-03-15,4,41.72,166.88,In-store
TXN_000559,CUST_0282,PROD_ART_040,2024-11-22,1,48.61,48.61,In-store
TXN_000560,CUST_0428,PROD_MER_002,2024-05-18,1,13.25,13.25,In-store
TXN_000561,CUST_0561,PROD_EXH_018,2024-12-11,1,23.3,23.3,In-store
TXN_000562,CUST_0503,PROD_MER_040,2024-05-01,2,15.08,30.16,In-store
TXN_000563,CUST_0748,PROD_MER_040,2024-06-28,1,15.08,15.08,Online
TXN_000564,CUST_0668,PROD_EXH_004,2024-01-24,4,20.12,80.48,In-store
TXN_000565,CUST_0026,PROD_MER_048,2024-10-07,1,11.49,11.49,In-store
TXN_000566,CUST_0157,PROD_MER_032,2024-03-25,1,28.65,28.65,In-store
TXN_000567,CUST_0541,PROD_ART_032,2024-03-21,3,29.08,87.24,Online
TXN_000568,CUST_0515,PROD_MER_036,2024-01-24,2,13.72,27.44,In-store
TXN_000569,CUST_0572,PROD_ART_045,2024-11-17,2,31.32,62.64,In-store
TXN_000570,CUST_0511,PROD_ART_027,2024-11-23,3,37.01,111.03,In-store
TXN_000571,CUST_0781,PROD_ART_020,2024-11-17,1,32.01,32.01,In-store
TXN_000572,CUST_0084,PROD_ART_037,2024-03-25,2,74.08,148.16,In-store
TXN_000573,CUST_0713,PROD_MER_020,2024-05-03,1,25.66,25.66,In-store
TXN_000574,CUST_0346,PROD_MER_007,2024-01-16,1,25.17,25.17,In-store
TXN_000575,CUST_0266,PROD_MER_050,2024-05-05,2,11.56,23.12,In-store
TXN_000576,CUST_0096,PROD_MER_042,2024-09-16,1,22.78,22.78,Online
TXN_000577,CUST_0363,PROD_MER_034,2024-06-07,2,16.89,33.78,In-store
TXN_000578,CUST_0422,PROD_EXH_014,2024-10-01,3,17.13,51.39,In-store
TXN_000579,CUST_0326,PROD_EXH_050,2024-02-22,1,32.89,32.89,In-store
TXN_000580,CUST_0259,PROD_ART_019,2024-03-16,1,75.49,75.49,In-store
TXN_000581,CUST_0768,PROD_MER_018,2024-10-27,1,18.68,18.68,In-store
TXN_000582,CUST_0559,PROD_MER_035,2024-12-17,1,10.86,10.86,Online
TXN_000583,CUST_0025,PROD_EXH_015,2024-09-22,1,15.09,15.09,In-store
TXN_000584,CUST_0518,PROD_ART_049,2024-08-11,1,53.46,53.46,In-store
TXN_000585,CUST_0436,PROD_EXH_028,2024-09-16,1,42.95,42.95,In-store
TXN_000586,CUST_0251,PROD_LIM_039,2024-04-20,1,664.62,664.62,In-store
TXN_000587,CUST_0482,PROD_ART_030,2024-10-01,1,25.68,25.68,In-store
TXN_000588,CUST_0480,PROD_EXH_041,2024-04-23,2,39.71,79.42,In-store
TXN_000589,CUST_0134,PROD_EXH_011,2024-12-09,1,23.15,23.15,In-store
TXN_000590,CUST_0426,PROD_ART_029,2024-04-01,1,39.48,39.48,In-store
TXN_000591,CUST_0093,PROD_EXH_035,2024-04-04,3,28.52,85.56,In-store
TXN_000592,CUST_0044,PROD_LIM_034,2024-08-27,1,728.56,728.56,In-store
TXN_000593,CUST_0632,PROD_ART_021,2024-04-20,1,78.5,78.5,Online
TXN_000594,CUST_0586,PROD_MER_049,2024-10-18,1,20.98,20.98,In-store
TXN_000595,CUST_0394,PROD_MER_022,2024-05-06,1,28.36,28.36,In-store
TXN_000596,CUST_0093,PROD_ART_020,2024-07-23,1,32.01,32.01,In-store
TXN_000597,CUST_0360,PROD_EXH_019,2024-03-11,1,28.51,28.51,In-store
TXN_000598,CUST_0181,PROD_EXH_025,2024-02-18,1,16.1,16.1,In-store
TXN_000599,CUST_0414,PROD_ART_037,2024-09-26,1,74.08,74.08,In-store
TXN_000600,CUST_0139,PROD_LIM_022,2024-10-06,1,412.53,412.53,Online
TXN_000601,CUST_0362,PROD_EXH_017,2024-08-09,2,42.22,84.44,In-store
TXN_000602,CUST_0419,PROD_LIM_029,2024-09-12,1,528.43,528.43,In-store
TXN_000603,CUST_0630,PROD_MER_018,2024-09-05,1,18.68,18.68,In-store
TXN_000604,CUST_0700,PROD_ART_010,2024-07-31,1,68.36,68.36,In-store
TXN_000605,CUST_0095,PROD_EXH_044,2024-03-26,2,16.53,33.06,In-store
TXN_000606,CUST_0505,PROD_ART_047,2024-09-27,2,72.77,145.54,Online
TXN_000607,CUST_0739,PROD_MER_022,2024-12-21,1,28.36,28.36,In-store
TXN_000608,CUST_0553,PROD_ART_007,2024-08-02,1,41.72,41.72,In-store
TXN_000609,CUST_0235,PROD_ART_022,2024-12-04,1,66.47,66.47,In-store
TXN_000610,CUST_0740,PROD_ART_004,2024-08-12,1,63.18,63.18,In-store
TXN_000611,CUST_0327,PROD_EXH_034,2024-01-19,1,36.07,36.07,Online
TXN_000612,CUST_0780,PROD_EXH_045,2024-02-19,1,16.79,16.79,In-store
TXN_000613,CUST_0473,PROD_EXH_027,2024-10-21,1,21.56,21.56,In-store
TXN_000614,CUST_0432,PROD_ART_045,2024-10-21,1,31.32,31.32,Online
TXN_000615,CUST_0036,PROD_ART_001,2024-02-11,1,72.07,72.07,In-store
TXN_000616,CUST_0562,PROD_ART_045,2024-10-21,1,31.32,31.32,In-store
TXN_000617,CUST_0463,PROD_LIM_021,2024-10-11,1,401.81,401.81,In-store
TXN_000618,CUST_0672,PROD_ART_012,2024-04-05,1,61.89,61.89,In-store
TXN_000619,CUST_0524,PROD_ART_045,2024-10-30,1,31.32,31.32,Online
TXN_000620,CUST_0242,PROD_MER_003,2024-05-08,1,33.9,33.9,In-store
TXN_000621,CUST_0737,PROD_ART_031,2024-10-04,2,41.57,83.14,In-store
TXN_000622,CUST_0732,PROD_ART_042,2024-04-10,4,56.53,226.12,In-store
TXN_000623,CUST_0230,PROD_ART_046,2024-12-19,1,75.03,75.03,In-store
TXN_000624,CUST_0019,PROD_EXH_005,2024-04-24,1,33.94,33.94,In-store
TXN_000625,CUST_0177,PROD_LIM_008,2024-04-12,1,548.17,548.17,In-store
TXN_000626,CUST_0130,PROD_LIM_007,2024-09-02,2,563.46,1126.92,In-store
TXN_000627,CUST_0067,PROD_ART_036,2024-10-25,1,61.73,61.73,Online
TXN_000628,CUST_0277,PROD_EXH_011,2024-05-07,1,23.15,23.15,Online
TXN_000629,CUST_0145,PROD_ART_031,2024-04-17,1,41.57,41.57,In-store
TXN_000630,CUST_0121,PROD_EXH_033,2024-04-08,1,15.89,15.89,In-store
TXN_000631,CUST_0216,PROD_ART_022,2024-01-03,3,66.47,199.41,Online
